BuchungsDatum,ArtikelNr,Quantity,Postenart,Source No_
2020-12-23,item x,-0.81,Verbrauch,part x
2020-12-28,item x,85.03,Zugang,part x
2020-12-28,item x,7.26,Zugang,part x
2020-12-28,item x,36.19,Zugang,part x
2021-01-11,item x,-2.2,Verbrauch,part x
2021-01-11,item x,240.52,Einkauf,part x
2021-01-12,item x,-3.39,Verbrauch,part x
2021-01-12,item x,-1.41,Verbrauch,part x
2021-01-14,item x,-3.19,Verbrauch,part x
2021-01-14,item x,-0.87,Verbrauch,part x
2021-01-14,item x,-0.83,Verbrauch,part x
2021-01-14,item x,-2.14,Verbrauch,part x
2021-01-14,item x,-1.21,Verbrauch,part x
2021-01-14,item x,-3.23,Verbrauch,part x
2021-01-14,item x,-2.28,Verbrauch,part x
2021-01-14,item x,-1.53,Verbrauch,part x
2021-01-14,item x,-0.79,Verbrauch,part x
2021-01-15,item x,-3.13,Verbrauch,part x
2021-01-15,item x,-3.31,Verbrauch,part x
2021-01-18,item x,-2.07,Verbrauch,part x
2021-01-18,item x,-2.72,Verbrauch,part x
2021-01-18,item x,-0.78,Verbrauch,part x
2021-01-18,item x,-1.57,Verbrauch,part x
2021-01-18,item x,-7.48,Verbrauch,part x
2021-01-18,item x,-5.77,Verbrauch,part x
2021-01-18,item x,-0.98,Verbrauch,part x
2021-01-19,item x,-1.06,Verbrauch,part x
2021-01-19,item x,-6.16,Verbrauch,part x
2021-01-19,item x,-1.3,Verbrauch,part x
2021-01-19,item x,-1.2,Verbrauch,part x
2021-01-20,item x,-1.41,Verbrauch,part x
2021-01-20,item x,-0.79,Verbrauch,part x
2021-01-20,item x,-1.44,Verbrauch,part x
2021-01-21,item x,-1.59,Verbrauch,part x
2021-01-22,item x,-3.64,Verbrauch,part x
2021-01-22,item x,-0.46,Verbrauch,part x
2021-01-22,item x,-3.39,Verbrauch,part x
2021-01-22,item x,-1.71,Verbrauch,part x
2021-01-22,item x,-3.4,Verbrauch,part x
2021-01-22,item x,-2.29,Verbrauch,part x
2021-01-25,item x,-2.59,Verbrauch,part x
2021-01-25,item x,-3.8,Verbrauch,part x
2021-01-25,item x,-0.27,Verbrauch,part x
2021-01-26,item x,-2.52,Verbrauch,part x
2021-01-26,item x,-0.32,Verbrauch,part x
2021-01-26,item x,-0.8,Verbrauch,part x
2021-01-26,item x,-0.29,Verbrauch,part x
2021-01-26,item x,-0.85,Verbrauch,part x
2021-01-26,item x,-0.7,Verbrauch,part x
2021-01-26,item x,-2.27,Verbrauch,part x
2021-01-26,item x,-2.83,Verbrauch,product x
2021-01-26,item x,-0.24,Verbrauch,part x
2021-01-26,item x,-2.66,Verbrauch,part x
2021-01-26,item x,-1.01,Verbrauch,part x
2021-01-26,item x,-3.76,Verbrauch,part x
2021-01-27,item x,-0.3,Verbrauch,part x
2021-01-27,item x,-3.03,Verbrauch,part x
2021-01-27,item x,-2.56,Verbrauch,part x
2021-01-27,item x,-3.61,Verbrauch,part x
2021-01-27,item x,-2.75,Verbrauch,part x
2021-01-27,item x,-2.84,Verbrauch,part x
2021-01-27,item x,-0.21,Verbrauch,part x
2021-01-27,item x,-3.08,Verbrauch,part x
2021-01-27,item x,-2.24,Verbrauch,part x
2021-01-28,item x,-0.29,Verbrauch,part x
2021-01-28,item x,-2.84,Verbrauch,part x
2021-01-28,item x,-1.21,Verbrauch,part x
2021-01-28,item x,-1.63,Verbrauch,part x
2021-01-28,item x,-1.63,Verbrauch,part x
2021-01-28,item x,-6.67,Verbrauch,part x
2021-01-28,item x,-0.53,Verbrauch,part x
2021-01-29,item x,-2.21,Verbrauch,part x
2021-01-29,item x,-2.39,Verbrauch,part x
2021-02-01,item x,-229.91,Abgang,part x
2021-01-29,item x,-0.41,Verbrauch,part x
2021-01-29,item x,-1.28,Verbrauch,part x
2021-01-29,item x,-0.89,Verbrauch,part x
2021-02-01,item x,-3.1,Verbrauch,part x
2021-02-02,item x,-3.03,Verbrauch,part x
2021-02-02,item x,-1.75,Verbrauch,part x
2021-02-02,item x,-3.08,Verbrauch,part x
2021-02-02,item x,-3.92,Verbrauch,part x
2021-02-02,item x,-1.41,Verbrauch,part x
2021-02-02,item x,-2.14,Verbrauch,part x
2021-02-02,item x,-0.42,Verbrauch,part x
2021-02-02,item x,-1.76,Verbrauch,part x
2021-02-02,item x,-0.39,Verbrauch,part x
2021-02-02,item x,-2.51,Verbrauch,part x
2021-02-02,item x,-2.43,Verbrauch,part x
2021-02-02,item x,-7.51,Verbrauch,part x
2021-02-02,item x,-3.46,Verbrauch,part x
2021-02-02,item x,-7.09,Verbrauch,part x
2021-02-02,item x,-5.22,Verbrauch,part x
2021-02-03,item x,-2.18,Verbrauch,part x
2021-02-03,item x,-3.14,Verbrauch,part x
2021-02-04,item x,-2.08,Verbrauch,part x
2021-02-04,item x,-1.91,Verbrauch,part x
2021-02-05,item x,-6.6,Verbrauch,part x
2021-02-05,item x,-8.38,Verbrauch,part x
2021-02-04,item x,-3.27,Verbrauch,part x
2021-02-08,item x,-1.6,Verbrauch,part x
2021-02-08,item x,-2.0,Verbrauch,part x
2021-02-08,item x,-2.77,Verbrauch,part x
2021-02-08,item x,-0.51,Verbrauch,part x
2021-02-08,item x,-3.42,Verbrauch,part x
2021-02-08,item x,-3.59,Verbrauch,part x
2021-02-09,item x,-1.97,Verbrauch,part x
2021-02-09,item x,-0.18,Verbrauch,part x
2021-02-09,item x,-0.12,Verbrauch,part x
2021-02-09,item x,-0.86,Verbrauch,part x
2021-02-09,item x,-1.25,Verbrauch,part x
2021-02-09,item x,-0.67,Verbrauch,part x
2021-02-09,item x,-0.39,Verbrauch,part x
2021-02-09,item x,-3.58,Verbrauch,part x
2021-02-09,item x,-0.65,Verbrauch,part x
2021-02-09,item x,-2.27,Verbrauch,part x
2021-02-11,item x,-1.3,Verbrauch,part x
2021-02-11,item x,-2.65,Verbrauch,part x
2021-02-11,item x,-2.9,Verbrauch,part x
2021-02-11,item x,-1.71,Verbrauch,part x
2021-02-11,item x,-1.75,Verbrauch,part x
2021-02-11,item x,-2.37,Verbrauch,part x
2021-02-11,item x,-1.52,Verbrauch,part x
2021-02-11,item x,-3.53,Verbrauch,part x
2021-02-11,item x,-3.36,Verbrauch,part x
2021-02-12,item x,-1.62,Verbrauch,part x
2021-02-12,item x,-1.42,Verbrauch,part x
2021-02-12,item x,-2.3,Verbrauch,part x
2021-02-12,item x,-3.55,Verbrauch,part x
2021-02-12,item x,-1.53,Verbrauch,part x
2021-02-12,item x,-2.77,Verbrauch,part x
2021-02-15,item x,-2.85,Verbrauch,part x
2021-02-15,item x,-1.44,Verbrauch,part x
2021-02-16,item x,-0.99,Verbrauch,part x
2021-02-16,item x,-3.46,Verbrauch,part x
2021-02-16,item x,-3.58,Verbrauch,part x
2021-02-17,item x,-0.82,Verbrauch,part x
2021-02-17,item x,-3.09,Verbrauch,part x
2021-02-17,item x,-2.11,Verbrauch,part x
2021-02-18,item x,-1.72,Verbrauch,part x
2021-02-18,item x,-2.12,Verbrauch,part x
2021-02-18,item x,-3.57,Verbrauch,part x
2021-02-19,item x,-0.75,Verbrauch,part x
2021-02-19,item x,-1.52,Verbrauch,part x
2021-02-19,item x,-3.07,Verbrauch,part x
2021-02-19,item x,-2.96,Verbrauch,part x
2021-02-19,item x,-2.04,Verbrauch,part x
2021-02-19,item x,-3.31,Verbrauch,part x
2021-02-19,item x,-1.65,Verbrauch,part x
2021-02-19,item x,-1.53,Verbrauch,part x
2021-02-19,item x,-1.42,Verbrauch,part x
2021-02-19,item x,-1.3,Verbrauch,part x
2021-02-22,item x,-2.67,Verbrauch,part x
2021-02-22,item x,-1.19,Verbrauch,part x
2021-02-22,item x,-3.14,Verbrauch,part x
2021-02-22,item x,-3.75,Verbrauch,part x
2021-02-22,item x,-1.63,Verbrauch,part x
2021-02-22,item x,-0.71,Verbrauch,part x
2021-02-22,item x,-2.77,Verbrauch,part x
2021-02-22,item x,-1.56,Verbrauch,part x
2021-02-22,item x,-2.3,Verbrauch,part x
2021-02-22,item x,-3.17,Verbrauch,part x
2021-02-22,item x,-1.48,Verbrauch,part x
2021-02-22,item x,-1.85,Verbrauch,part x
2021-02-23,item x,-3.71,Verbrauch,part x
2021-02-23,item x,-6.6,Verbrauch,part x
2021-02-23,item x,-2.1,Verbrauch,part x
2021-02-23,item x,-10.47,Verbrauch,part x
2021-02-23,item x,-1.63,Verbrauch,part x
2021-02-23,item x,-4.86,Verbrauch,part a
2021-02-23,item x,-2.19,Verbrauch,part x
2021-02-24,item x,-1.91,Verbrauch,part x
2021-02-24,item x,-3.61,Verbrauch,part x
2021-02-24,item x,-2.56,Verbrauch,product x
2021-02-24,item x,-0.7,Verbrauch,product x
2021-02-25,item x,-3.38,Verbrauch,part x
2021-02-25,item x,-6.12,Verbrauch,part x
2021-02-25,item x,-0.38,Verbrauch,part x
2021-02-25,item x,-1.79,Verbrauch,part x
2021-02-25,item x,-0.74,Verbrauch,part x
2021-02-25,item x,-2.82,Verbrauch,part x
2021-02-24,item x,-2.49,Verbrauch,part x
2021-02-24,item x,-0.74,Verbrauch,part x
2021-02-26,item x,-0.71,Verbrauch,part x
2021-02-26,item x,-1.9,Verbrauch,part x
2021-02-26,item x,-1.25,Verbrauch,part x
2021-03-01,item x,-1.49,Verbrauch,part x
2021-03-01,item x,-3.22,Verbrauch,part x
2021-03-01,item x,-1.19,Verbrauch,part x
2021-03-01,item x,-3.43,Verbrauch,part x
2021-03-01,item x,-1.79,Verbrauch,part x
2021-02-26,item x,-2.33,Verbrauch,part x
2021-02-26,item x,-1.91,Verbrauch,part x
2021-03-02,item x,-2.51,Verbrauch,part x
2021-03-02,item x,-0.86,Verbrauch,part x
2021-03-02,item x,-1.71,Verbrauch,part x
2021-03-02,item x,-1.47,Verbrauch,part x
2021-03-03,item x,-2.16,Verbrauch,part x
2021-03-04,item x,-0.39,Verbrauch,part x
2021-03-04,item x,-2.98,Verbrauch,part x
2021-03-04,item x,-34.86,Verbrauch,part x
2021-03-05,item x,-1.31,Verbrauch,part a
2021-03-05,item x,-2.79,Verbrauch,part x
2021-03-05,item x,-0.25,Verbrauch,part x
2021-03-05,item x,-2.64,Verbrauch,part x
2021-03-05,item x,-0.98,Verbrauch,part x
2021-03-05,item x,-0.32,Verbrauch,part x
2021-03-05,item x,-2.55,Verbrauch,part x
2021-03-05,item x,-0.77,Verbrauch,part x
2021-03-05,item x,-8.06,Verbrauch,part x
2021-03-05,item x,-1.7,Verbrauch,part x
2021-03-05,item x,-10.77,Verbrauch,part x
2021-03-05,item x,-2.8,Verbrauch,part x
2021-03-05,item x,-0.33,Verbrauch,part x
2021-03-05,item x,-0.71,Verbrauch,part x
2021-03-05,item x,-3.72,Verbrauch,part x
2021-03-05,item x,-1.38,Verbrauch,part x
2021-03-04,item x,-1.62,Verbrauch,part x
2021-03-05,item x,-1.87,Verbrauch,part x
2021-03-08,item x,-5.55,Verbrauch,part x
2021-03-08,item x,-0.93,Verbrauch,part x
2021-03-09,item x,-0.26,Verbrauch,part x
2021-03-09,item x,-7.54,Verbrauch,part x
2021-03-09,item x,-3.78,Verbrauch,part x
2021-03-09,item x,-5.56,Verbrauch,part x
2021-03-09,item x,-0.97,Verbrauch,part x
2021-03-09,item x,-0.73,Verbrauch,part x
2021-03-10,item x,-1.55,Verbrauch,part x
2021-03-11,item x,-8.7,Verbrauch,part x
2021-03-11,item x,-0.77,Verbrauch,part x
2021-03-11,item x,-1.5,Verbrauch,part x
2021-03-11,item x,-2.62,Verbrauch,part x
2021-03-11,item x,-3.76,Verbrauch,part x
2021-03-11,item x,-3.22,Verbrauch,part x
2021-03-11,item x,-1.0,Verbrauch,part x
2021-03-11,item x,-2.49,Verbrauch,part x
2021-03-11,item x,-0.55,Verbrauch,part x
2021-03-11,item x,-2.49,Verbrauch,part x
2021-03-11,item x,-1.56,Verbrauch,part x
2021-03-11,item x,-0.47,Verbrauch,part x
2021-03-11,item x,-1.39,Verbrauch,part x
2021-03-11,item x,-1.88,Verbrauch,part x
2021-03-11,item x,-0.67,Verbrauch,part x
2021-03-11,item x,-1.32,Verbrauch,part x
2021-03-12,item x,-1.31,Verbrauch,part x
2021-03-12,item x,-4.69,Verbrauch,part x
2021-03-12,item x,-0.69,Verbrauch,part x
2021-03-15,item x,-4.66,Verbrauch,part x
2021-03-15,item x,-0.87,Verbrauch,part x
2021-03-12,item x,-2.64,Verbrauch,part x
2021-03-12,item x,-1.02,Verbrauch,part x
2021-03-12,item x,-1.81,Verbrauch,part x
2021-03-12,item x,-1.76,Verbrauch,part x
2021-03-15,item x,-20.44,Verbrauch,part x
2021-03-15,item x,-0.49,Verbrauch,part x
2021-03-15,item x,-1.38,Verbrauch,part x
2021-03-16,item x,-1.78,Verbrauch,part x
2021-03-12,item x,-3.34,Verbrauch,part x
2021-03-16,item x,-0.7,Verbrauch,part x
2021-03-12,item x,-0.98,Verbrauch,part x
2021-03-17,item x,-2.51,Verbrauch,part x
2021-03-17,item x,-2.98,Verbrauch,part x
2021-03-17,item x,-0.32,Verbrauch,part x
2021-03-17,item x,-3.55,Verbrauch,part x
2021-03-17,item x,-1.61,Verbrauch,part x
2021-03-17,item x,-2.88,Verbrauch,part x
2021-03-17,item x,-0.91,Verbrauch,part x
2021-03-17,item x,-1.74,Verbrauch,part x
2021-03-12,item x,-3.14,Verbrauch,part x
2021-03-18,item x,-1.55,Verbrauch,part x
2021-03-19,item x,-7.17,Verbrauch,part x
2021-03-19,item x,-6.71,Verbrauch,part x
2021-03-19,item x,-2.04,Verbrauch,part x
2021-03-19,item x,-0.3,Verbrauch,part a
2021-03-19,item x,-3.04,Verbrauch,part x
2021-03-19,item x,-2.62,Verbrauch,part x
2021-03-19,item x,-0.78,Verbrauch,part x
2021-03-19,item x,-0.78,Verbrauch,part x
2021-03-19,item x,-3.79,Verbrauch,product x
2021-03-19,item x,-1.17,Verbrauch,part x
2021-03-19,item x,-1.71,Verbrauch,part x
2021-03-19,item x,-0.45,Verbrauch,part x
2021-03-19,item x,-0.63,Verbrauch,part x
2021-03-19,item x,-0.29,Verbrauch,part x
2021-03-19,item x,-5.11,Verbrauch,part x
2021-03-19,item x,-5.44,Verbrauch,part x
2021-03-19,item x,-2.31,Verbrauch,part x
2021-03-19,item x,-1.5,Verbrauch,part x
2021-03-19,item x,-0.65,Verbrauch,part x
2021-03-19,item x,-3.52,Verbrauch,part x
2021-03-19,item x,-2.57,Verbrauch,part x
2021-03-19,item x,-5.24,Verbrauch,part x
2021-03-22,item x,-1.51,Verbrauch,part x
2021-03-22,item x,-2.94,Verbrauch,part x
2021-03-22,item x,-3.07,Verbrauch,part x
2021-03-22,item x,-2.29,Verbrauch,part x
2021-03-22,item x,-0.88,Verbrauch,part x
2021-03-22,item x,-2.43,Verbrauch,part x
2021-03-22,item x,-1.78,Verbrauch,part x
2021-03-22,item x,-1.81,Verbrauch,part x
2021-03-22,item x,-3.41,Verbrauch,part x
2021-03-23,item x,-4.57,Verbrauch,part x
2021-03-22,item x,-1.18,Verbrauch,part x
2021-03-23,item x,-0.79,Verbrauch,part x
2021-03-22,item x,-1.72,Verbrauch,part x
2021-03-22,item x,-1.14,Verbrauch,part x
2021-03-23,item x,-2.24,Verbrauch,part x
2021-03-23,item x,-3.33,Verbrauch,part x
2021-03-23,item x,-3.57,Verbrauch,part x
2021-03-23,item x,-3.24,Verbrauch,part x
2021-03-23,item x,-2.78,Verbrauch,part x
2021-03-23,item x,-6.96,Verbrauch,part x
2021-03-23,item x,-1.56,Verbrauch,part x
2021-03-23,item x,-1.96,Verbrauch,part x
2021-03-23,item x,-0.23,Verbrauch,part x
2021-03-23,item x,-3.5,Verbrauch,part x
2021-03-23,item x,-0.27,Verbrauch,part x
2021-03-24,item x,-3.2,Verbrauch,part x
2021-03-24,item x,-6.51,Verbrauch,part x
2021-03-24,item x,-2.63,Verbrauch,part x
2021-03-24,item x,-5.81,Verbrauch,part x
2021-03-24,item x,-0.8,Verbrauch,part x
2021-03-24,item x,-1.4,Verbrauch,part x
2021-03-24,item x,-2.79,Verbrauch,part x
2021-03-25,item x,-2.24,Verbrauch,part x
2021-03-25,item x,-2.24,Verbrauch,part x
2021-03-25,item x,-3.6,Verbrauch,part x
2021-03-19,item x,-3.29,Verbrauch,part x
2021-03-19,item x,-1.74,Verbrauch,part x
2021-03-26,item x,-1.03,Verbrauch,part x
2021-03-26,item x,-1.43,Verbrauch,part x
2021-03-26,item x,-6.87,Verbrauch,part x
2021-03-26,item x,-3.12,Verbrauch,part x
2021-03-26,item x,-4.74,Verbrauch,part x
2021-03-26,item x,-1.83,Verbrauch,part x
2021-03-29,item x,-3.19,Verbrauch,part x
2021-03-29,item x,-3.3,Verbrauch,part x
2021-03-29,item x,-1.72,Verbrauch,part x
2021-03-29,item x,-3.07,Verbrauch,part x
2021-03-29,item x,-0.23,Verbrauch,part x
2021-03-29,item x,-3.25,Verbrauch,part x
2021-03-29,item x,-2.72,Verbrauch,part x
2021-03-29,item x,-1.55,Verbrauch,part x
2021-03-29,item x,-3.74,Verbrauch,part x
2021-03-29,item x,-1.36,Verbrauch,part x
2021-03-30,item x,-3.34,Verbrauch,part x
2021-03-30,item x,-2.55,Verbrauch,part x
2021-03-30,item x,-2.74,Verbrauch,part x
2021-03-30,item x,-1.01,Verbrauch,part x
2021-03-30,item x,-2.54,Verbrauch,part x
2021-03-30,item x,-1.57,Verbrauch,part x
2021-03-30,item x,-1.24,Verbrauch,part x
2021-03-31,item x,-1.38,Verbrauch,part x
2021-03-31,item x,-1.42,Verbrauch,part x
2021-03-31,item x,-3.96,Verbrauch,part x
2021-03-31,item x,-2.76,Verbrauch,part x
2021-03-31,item x,-2.79,Verbrauch,part x
2021-03-31,item x,-2.93,Verbrauch,part x
2021-03-31,item x,-2.75,Verbrauch,part x
2021-03-31,item x,-4.9,Verbrauch,part x
2021-03-31,item x,-3.41,Verbrauch,part x
2021-03-31,item x,-0.75,Verbrauch,part x
2021-03-31,item x,-3.21,Verbrauch,part x
2021-03-31,item x,-2.03,Verbrauch,part x
2021-03-31,item x,-2.31,Verbrauch,part x
2021-03-31,item x,-3.06,Verbrauch,part x
2021-03-31,item x,-1.47,Verbrauch,part x
2021-03-31,item x,-1.53,Verbrauch,part x
2021-04-01,item x,-1.63,Verbrauch,part x
2021-04-01,item x,-3.72,Verbrauch,part x
2021-04-01,item x,-5.94,Verbrauch,part x
2021-04-01,item x,-13.38,Verbrauch,part x
2021-04-01,item x,-7.14,Verbrauch,part x
2021-04-01,item x,-0.62,Verbrauch,part x
2021-04-01,item x,-5.86,Verbrauch,part x
2021-04-01,item x,-22.34,Verbrauch,part x
2021-04-01,item x,-1.53,Verbrauch,part x
2021-04-01,item x,-2.95,Verbrauch,part x
2021-04-01,item x,-1.7,Verbrauch,part x
2021-04-01,item x,-3.45,Verbrauch,part x
2021-04-01,item x,-1.93,Verbrauch,part x
2021-04-06,item x,-1.68,Verbrauch,part x
2021-04-06,item x,-0.85,Verbrauch,part x
2021-04-06,item x,-1.73,Verbrauch,part x
2021-04-06,item x,-8.79,Verbrauch,part x
2021-03-31,item x,-0.96,Verbrauch,part x
2021-04-07,item x,-1.66,Verbrauch,part x
2021-04-07,item x,-2.93,Verbrauch,part x
2021-04-07,item x,-1.97,Verbrauch,part x
2021-04-07,item x,-2.18,Verbrauch,part x
2021-04-07,item x,-1.54,Verbrauch,part x
2021-04-07,item x,-2.43,Verbrauch,part x
2021-04-07,item x,-7.6,Verbrauch,part x
2021-04-07,item x,-0.46,Verbrauch,part x
2021-04-07,item x,-3.64,Verbrauch,part x
2021-04-07,item x,-1.47,Verbrauch,part x
2021-03-31,item x,-10.06,Verbrauch,part x
2021-03-31,item x,-2.19,Verbrauch,part x
2021-04-08,item x,-2.29,Verbrauch,part x
2021-04-08,item x,-6.74,Verbrauch,part x
2021-04-08,item x,-3.09,Verbrauch,part x
2021-04-08,item x,-1.11,Verbrauch,part x
2021-04-09,item x,-3.79,Verbrauch,part x
2021-04-09,item x,-1.7,Verbrauch,part x
2021-04-08,item x,-1.17,Verbrauch,part x
2021-04-10,item x,-2.36,Verbrauch,part x
2021-04-10,item x,-2.0,Verbrauch,part x
2021-04-10,item x,-1.62,Verbrauch,part x
2021-04-12,item x,-6.44,Verbrauch,part x
2021-04-12,item x,-0.82,Verbrauch,part x
2021-04-12,item x,-0.6,Verbrauch,part x
2021-04-12,item x,-2.0,Verbrauch,part x
2021-04-08,item x,-4.54,Verbrauch,part x
2021-04-13,item x,-2.43,Verbrauch,part x
2021-04-14,item x,-0.98,Verbrauch,part x
2021-04-14,item x,-0.33,Verbrauch,part x
2021-04-14,item x,-0.21,Verbrauch,part x
2021-04-14,item x,-2.45,Verbrauch,part x
2021-04-14,item x,-1.52,Verbrauch,part x
2021-04-14,item x,-2.42,Verbrauch,part x
2021-04-14,item x,-5.23,Verbrauch,part x
2021-04-14,item x,-0.82,Verbrauch,part x
2021-04-15,item x,-3.61,Verbrauch,part x
2021-04-15,item x,-0.52,Verbrauch,part x
2021-04-16,item x,-2.57,Verbrauch,part x
2021-04-16,item x,-1.22,Verbrauch,part x
2021-04-16,item x,-0.21,Verbrauch,part x
2021-04-16,item x,-2.3,Verbrauch,part x
2021-04-16,item x,-0.89,Verbrauch,part x
2021-04-16,item x,-1.96,Verbrauch,part a
2021-04-18,item x,-0.94,Verbrauch,part x
2021-04-19,item x,-2.03,Verbrauch,part x
2021-04-19,item x,-5.76,Verbrauch,part x
2021-04-19,item x,-18.16,Verbrauch,part x
2021-04-20,item x,-3.63,Verbrauch,part x
2021-04-20,item x,-0.24,Verbrauch,part x
2021-04-20,item x,-14.44,Verbrauch,part x
2021-04-20,item x,-4.24,Verbrauch,part x
2021-04-20,item x,-2.17,Verbrauch,part x
2021-04-20,item x,-0.81,Verbrauch,part x
2021-04-20,item x,-1.7,Verbrauch,part x
2021-04-20,item x,-2.17,Verbrauch,part x
2021-04-20,item x,-1.85,Verbrauch,part x
2021-04-20,item x,-2.63,Verbrauch,part x
2021-04-21,item x,-3.41,Verbrauch,part x
2021-04-21,item x,-1.42,Verbrauch,part x
2021-04-22,item x,-12.52,Verbrauch,part x
2021-04-22,item x,-0.24,Verbrauch,part x
2021-04-22,item x,-1.27,Verbrauch,part x
2021-04-22,item x,-1.84,Verbrauch,part x
2021-04-22,item x,-2.34,Verbrauch,part x
2021-04-22,item x,-1.56,Verbrauch,part x
2021-04-23,item x,-0.95,Verbrauch,part x
2021-04-23,item x,-4.16,Verbrauch,part x
2021-04-23,item x,-0.63,Verbrauch,part x
2021-04-23,item x,-1.83,Verbrauch,part x
2021-04-23,item x,-1.89,Verbrauch,part x
2021-04-24,item x,-2.26,Verbrauch,part x
2021-04-24,item x,-7.02,Verbrauch,part x
2021-04-24,item x,-2.36,Verbrauch,part x
2021-04-24,item x,-0.92,Verbrauch,part x
2021-04-26,item x,-3.69,Verbrauch,part x
2021-04-26,item x,-1.05,Verbrauch,part x
2021-04-26,item x,-1.51,Verbrauch,part x
2021-04-26,item x,-1.2,Verbrauch,part x
2021-04-26,item x,-2.23,Verbrauch,part x
2021-04-27,item x,-0.86,Verbrauch,part x
2021-04-27,item x,-1.61,Verbrauch,part x
2021-04-27,item x,-1.32,Verbrauch,part x
2021-04-27,item x,-0.18,Verbrauch,part x
2021-04-27,item x,-4.14,Verbrauch,part x
2021-04-27,item x,-3.89,Verbrauch,part x
2021-04-27,item x,-0.52,Verbrauch,part x
2021-04-27,item x,-1.6,Verbrauch,part x
2021-04-27,item x,-3.29,Verbrauch,part x
2021-04-27,item x,-2.96,Verbrauch,part x
2021-04-27,item x,-2.25,Verbrauch,part x
2021-04-27,item x,-0.51,Verbrauch,part x
2021-04-28,item x,-3.5,Verbrauch,part x
2021-04-28,item x,-1.3,Verbrauch,part x
2021-04-29,item x,-3.32,Verbrauch,part x
2021-04-29,item x,-3.95,Verbrauch,part x
2021-04-30,item x,-0.95,Verbrauch,part x
2021-04-30,item x,-1.21,Verbrauch,part x
2021-04-30,item x,-0.48,Verbrauch,part x
2021-05-04,item x,-3.41,Verbrauch,part x
2021-05-04,item x,-1.96,Verbrauch,part x
2021-05-04,item x,-1.0,Verbrauch,part x
2021-05-04,item x,-1.36,Verbrauch,part x
2021-05-04,item x,-2.47,Verbrauch,part x
2021-05-04,item x,-2.9,Verbrauch,part x
2021-05-04,item x,-2.77,Verbrauch,part x
2021-05-04,item x,-2.32,Verbrauch,product x
2021-05-04,item x,-0.51,Verbrauch,product x
2021-05-04,item x,-3.31,Verbrauch,product x
2021-05-04,item x,-1.43,Verbrauch,product x
2021-05-04,item x,-1.03,Verbrauch,product x
2021-05-04,item x,-0.45,Verbrauch,product x
2021-05-04,item x,-1.14,Verbrauch,product x
2021-05-04,item x,-3.65,Verbrauch,part x
2021-05-04,item x,-1.64,Verbrauch,part x
2021-05-05,item x,-2.98,Verbrauch,part x
2021-05-05,item x,-2.42,Verbrauch,part x
2021-05-05,item x,-0.27,Verbrauch,part x
2021-05-05,item x,-2.28,Verbrauch,part x
2021-05-05,item x,-6.68,Verbrauch,part x
2021-05-05,item x,1.89,Zugang,part x
2021-05-05,item x,-1.91,Verbrauch,part x
2021-05-05,item x,-1.74,Verbrauch,part x
2021-05-05,item x,-0.22,Verbrauch,part x
2021-05-05,item x,-3.09,Verbrauch,part x
2021-05-06,item x,-3.43,Verbrauch,part x
2021-05-06,item x,-16.03,Verbrauch,part x
2021-05-06,item x,-3.97,Verbrauch,part x
2021-05-06,item x,-20.3,Verbrauch,part x
2021-05-06,item x,-3.3,Verbrauch,part x
2021-05-06,item x,-2.18,Verbrauch,part x
2021-05-06,item x,-0.83,Verbrauch,part x
2021-05-06,item x,-1.58,Verbrauch,part x
2021-05-07,item x,-1.49,Verbrauch,part x
2021-05-07,item x,-3.67,Verbrauch,part x
2021-05-07,item x,-3.34,Verbrauch,part x
2021-05-07,item x,-2.31,Verbrauch,part x
2021-05-07,item x,-2.56,Verbrauch,part x
2021-05-07,item x,-4.29,Verbrauch,part x
2021-05-07,item x,-2.45,Verbrauch,part x
2021-05-07,item x,-0.8,Verbrauch,part x
2021-05-10,item x,-3.14,Verbrauch,part x
2021-05-10,item x,-3.45,Verbrauch,part x
2021-05-10,item x,-3.23,Verbrauch,part x
2021-05-11,item x,-0.68,Verbrauch,part x
2021-05-11,item x,-2.01,Verbrauch,part x
2021-05-11,item x,-0.5,Verbrauch,part x
2021-05-11,item x,-0.57,Verbrauch,part x
2021-05-11,item x,-1.23,Verbrauch,part x
2021-05-11,item x,-1.86,Verbrauch,part x
2021-05-11,item x,-3.49,Verbrauch,part x
2021-05-11,item x,-0.73,Verbrauch,part x
2021-05-11,item x,-2.5,Verbrauch,part x
2021-05-11,item x,-0.92,Verbrauch,part x
